user_id,edad,sexo,estado_civil,numero_hijos,empleo_formal,ingreso_mensual,linea_credito,credito_utilizado,frecuencia_ahorro,monto_promedio_ahorro,perfil_financiero
364,39,F,Unión libre,2,1,30277,50000,9481,Alta,6660.94,Saludable
365,36,M,Soltero,3,0,47860,50000,45701,Media,4786.0,En riesgo
366,35,M,Casado,3,1,44913,80000,15107,Alta,9880.86,Saludable
367,27,M,Casado,2,0,73510,80000,53416,Alta,16172.2,En riesgo
368,47,M,Soltero,3,1,9807,50000,45794,Media,980.7,En riesgo
369,20,M,Soltero,1,1,59037,120000,65747,Baja,1771.11,En observacion
370,69,F,Unión libre,1,0,52988,120000,89509,Alta,11657.36,En riesgo
371,30,F,Unión libre,1,0,40674,80000,28841,Baja,1220.22,En observacion
372,59,F,Unión libre,2,1,45171,50000,31602,Alta,9937.62,En riesgo
373,48,M,Unión libre,2,1,55936,50000,40972,Baja,1678.08,En riesgo
374,66,F,Divorciado,4,1,21629,30000,13822,Media,2162.9,En observacion
375,48,M,Divorciado,3,1,23237,80000,21917,Baja,697.11,En observacion
376,20,F,Casado,0,1,59214,30000,15143,Alta,13027.08,En observacion
377,42,M,Casado,0,1,52293,50000,13374,Baja,1568.79,En observacion
378,27,F,Unión libre,3,0,73487,30000,8385,Alta,16167.14,Saludable
379,64,M,Soltero,2,0,27700,30000,21683,Alta,6094.0,En riesgo
380,60,F,Soltero,1,1,79850,30000,7541,Media,7985.0,En observacion
381,32,F,Unión libre,4,1,60219,120000,86878,Baja,1806.57,En riesgo
382,19,M,Casado,1,1,9898,50000,21043,Alta,2177.56,En observacion
383,56,F,Casado,0,0,57354,30000,13886,Alta,12617.88,En observacion
384,20,F,Soltero,4,0,55228,120000,45850,Baja,1656.84,En observacion
385,20,M,Casado,1,1,43044,15000,10993,Media,4304.4,En riesgo
386,70,F,Soltero,2,0,75659,120000,93112,Baja,2269.77,En riesgo
387,35,F,Unión libre,3,0,55689,30000,20345,Media,5568.9,En riesgo
388,41,F,Soltero,2,0,44136,15000,11621,Baja,1324.08,En riesgo
389,19,M,Divorciado,1,1,56593,80000,20002,Baja,1697.79,En observacion
390,25,F,Unión libre,0,0,50927,30000,23192,Baja,1527.81,En riesgo
391,54,F,Unión libre,0,1,25399,15000,9268,Media,2539.9,En riesgo
392,31,M,Casado,3,0,41516,120000,93502,Media,4151.6,En riesgo
393,61,M,Casado,3,1,58740,30000,6608,Media,5874.0,En observacion
394,68,M,Soltero,3,1,56743,80000,41197,Media,5674.3,En observacion
395,64,F,Divorciado,2,0,46915,50000,8881,Media,4691.5,En observacion
396,61,M,Unión libre,0,0,37409,120000,70144,Baja,1122.27,En observacion
397,38,F,Soltero,3,0,70846,120000,20595,Media,7084.6,En observacion
398,39,M,Soltero,3,1,78373,30000,12077,Baja,2351.19,En observacion
399,22,M,Divorciado,1,0,32876,120000,71242,Media,3287.6,En observacion
400,31,M,Casado,0,0,37193,15000,4463,Media,3719.3,En observacion
401,34,F,Unión libre,1,1,29372,50000,34964,Media,2937.2,En riesgo
402,30,M,Casado,0,0,17752,15000,9098,Baja,532.56,En riesgo
403,35,M,Casado,2,1,41902,120000,77678,Media,4190.2,En riesgo
404,24,M,Casado,4,1,29633,30000,10573,Media,2963.3,En observacion
405,57,F,Divorciado,3,1,68034,15000,11400,Alta,14967.48,En riesgo
406,20,F,Unión libre,2,0,80000,30000,16189,Media,8000.0,En observacion
407,31,F,Soltero,4,0,19796,30000,23989,Alta,4355.12,En riesgo
408,39,M,Unión libre,4,0,16283,15000,14162,Alta,3582.26,En riesgo
409,68,M,Unión libre,3,1,58061,15000,4814,Baja,1741.83,En observacion
410,58,M,Unión libre,2,0,42686,15000,5996,Media,4268.6,En observacion
411,34,F,Soltero,4,1,11821,80000,9825,Alta,2600.62,Saludable
412,68,M,Casado,3,0,22750,15000,720,Baja,682.5,En observacion
413,24,M,Divorciado,3,0,50488,120000,47642,Alta,11107.36,En observacion
414,50,F,Divorciado,0,1,74209,30000,28117,Media,7420.9,En riesgo
415,51,F,Soltero,1,0,32874,30000,353,Media,3287.4,En observacion
416,52,F,Unión libre,2,1,39676,80000,59595,Media,3967.6,En riesgo
417,33,F,Soltero,1,1,24281,15000,2004,Media,2428.1,En observacion
418,62,M,Soltero,0,0,32803,80000,17079,Baja,984.09,En observacion
419,20,M,Casado,0,1,19117,80000,12202,Baja,573.51,En observacion
420,70,M,Unión libre,2,0,43140,15000,2318,Media,4314.0,En observacion
421,27,F,Divorciado,1,0,44470,120000,112460,Media,4447.0,En riesgo
422,65,F,Divorciado,3,1,38364,120000,7323,Media,3836.4,En observacion
423,38,F,Unión libre,4,1,55214,120000,92853,Alta,12147.08,En riesgo
424,43,F,Unión libre,1,0,14567,80000,52205,Media,1456.7,En riesgo
425,28,M,Unión libre,4,1,41292,30000,3194,Baja,1238.76,En observacion
426,25,M,Unión libre,2,1,18752,50000,18004,Media,1875.2,En observacion
427,42,M,Unión libre,3,1,27947,15000,10294,Media,2794.7,En riesgo
428,44,M,Casado,3,1,29282,30000,12704,Baja,878.46,En observacion
429,35,F,Soltero,1,0,57501,120000,41218,Alta,12650.22,En observacion
430,42,F,Unión libre,0,0,8863,15000,11999,Alta,1949.86,En riesgo
431,24,M,Soltero,2,1,22526,50000,8012,Baja,675.78,En observacion
432,44,F,Divorciado,0,1,8244,80000,67751,Media,824.4,En riesgo
433,41,M,Casado,3,1,10816,80000,8873,Media,1081.6,En observacion
434,67,M,Casado,2,0,37820,30000,13329,Media,3782.0,En observacion
435,59,M,Soltero,3,1,37288,30000,12670,Baja,1118.64,En observacion
436,19,F,Unión libre,4,1,37930,120000,98183,Media,3793.0,En riesgo
437,38,M,Casado,3,0,41887,80000,23415,Media,4188.7,En observacion
438,69,F,Divorciado,3,0,46592,50000,29633,Media,4659.2,En observacion
439,45,M,Divorciado,1,0,35072,80000,54117,Baja,1052.16,En riesgo
440,51,F,Soltero,1,1,77148,15000,9945,Baja,2314.44,En riesgo
441,24,M,Divorciado,4,0,44570,30000,21365,Alta,9805.4,En riesgo
442,29,F,Unión libre,1,0,61142,50000,13286,Media,6114.2,En observacion
443,50,F,Divorciado,0,1,10905,120000,104679,Baja,327.15,En riesgo
444,51,M,Divorciado,4,0,27043,50000,39053,Media,2704.3,En riesgo
445,42,M,Divorciado,2,1,54729,120000,63349,Alta,12040.38,En observacion
446,34,M,Soltero,4,1,26421,120000,99593,Alta,5812.62,En riesgo
447,29,M,Unión libre,3,0,33527,80000,12197,Media,3352.7,En observacion
448,55,F,Casado,3,1,72314,50000,3859,Media,7231.4,En observacion
449,38,M,Soltero,1,0,64888,80000,7498,Alta,14275.36,Saludable
450,26,F,Soltero,4,1,35120,15000,10475,Baja,1053.6,En riesgo
451,48,F,Unión libre,1,1,38165,120000,8692,Media,3816.5,En observacion
452,31,M,Divorciado,4,0,73140,15000,13771,Media,7314.0,En riesgo
453,30,F,Soltero,1,0,56942,50000,49806,Alta,12527.24,En riesgo
454,33,F,Casado,0,0,79954,50000,41138,Media,7995.4,En riesgo
455,24,F,Soltero,0,1,34387,80000,68825,Alta,7565.14,En riesgo
456,30,F,Divorciado,0,1,22216,120000,117474,Baja,666.48,En riesgo
457,43,F,Casado,0,0,8887,15000,6939,Media,888.7,En observacion
458,44,M,Unión libre,1,0,74454,15000,5618,Media,7445.4,En observacion
459,32,M,Divorciado,0,1,43087,80000,38125,Media,4308.7,En observacion
460,62,M,Unión libre,1,1,43521,80000,57912,Alta,9574.62,En riesgo
461,29,F,Casado,0,0,51393,30000,29562,Media,5139.3,En riesgo
462,25,M,Unión libre,0,0,74278,50000,9091,Media,7427.8,En observacion
463,28,M,Unión libre,4,1,27788,50000,1379,Alta,6113.36,Saludable
464,54,M,Unión libre,2,0,56395,80000,20643,Baja,1691.85,En observacion
465,50,M,Divorciado,1,1,28952,120000,81404,Media,2895.2,En riesgo
466,24,M,Divorciado,2,0,50677,30000,11862,Baja,1520.31,En observacion
467,49,M,Casado,4,0,38456,15000,14209,Media,3845.6,En riesgo
468,30,M,Unión libre,2,1,8904,50000,14828,Media,890.4,En observacion
469,53,F,Divorciado,3,0,61357,50000,4760,Media,6135.7,En observacion
470,45,F,Unión libre,1,1,49242,50000,19495,Baja,1477.26,En observacion
471,36,M,Casado,2,1,75153,50000,14359,Media,7515.3,En observacion
472,27,M,Soltero,1,1,54818,80000,77856,Baja,1644.54,En riesgo
473,38,M,Divorciado,0,1,73584,50000,19049,Media,7358.4,En observacion
474,22,F,Casado,3,1,14211,80000,51354,Baja,426.33,En riesgo
475,38,F,Divorciado,4,0,10560,50000,37920,Media,1056.0,En riesgo
476,43,M,Divorciado,0,0,64015,15000,3619,Alta,14083.3,Saludable
477,21,F,Casado,4,1,53387,30000,3231,Media,5338.7,En observacion
478,67,M,Soltero,3,1,68313,120000,96242,Media,6831.3,En riesgo
479,25,F,Soltero,1,1,46184,30000,18454,Baja,1385.52,En riesgo
480,66,F,Casado,0,1,21183,80000,77109,Baja,635.49,En riesgo
481,43,M,Casado,3,0,12390,120000,45716,Baja,371.7,En observacion
482,22,F,Divorciado,0,1,42928,120000,44339,Alta,9444.16,En observacion
483,48,M,Divorciado,3,1,33199,120000,108000,Alta,7303.78,En riesgo
484,51,F,Divorciado,2,1,27920,50000,22269,Alta,6142.4,En observacion
485,66,F,Casado,0,0,42066,80000,64030,Baja,1261.98,En riesgo
486,37,M,Soltero,2,1,77322,15000,3971,Alta,17010.84,Saludable
487,61,M,Unión libre,1,1,43629,50000,24215,Media,4362.9,En observacion
488,63,M,Divorciado,4,0,27649,30000,12224,Media,2764.9,En observacion
489,62,F,Casado,4,1,14478,120000,118337,Media,1447.8,En riesgo
490,26,F,Casado,0,1,54615,15000,1919,Media,5461.5,En observacion
491,58,M,Unión libre,1,0,30227,50000,44523,Media,3022.7,En riesgo
492,26,F,Divorciado,1,1,66511,50000,22752,Alta,14632.42,En observacion
493,58,M,Unión libre,0,1,28315,80000,36208,Media,2831.5,En observacion
494,53,F,Soltero,0,0,10023,120000,12161,Baja,300.69,En observacion
495,56,F,Unión libre,2,0,59852,50000,1757,Baja,1795.56,En observacion
496,38,F,Divorciado,1,0,21948,15000,2046,Media,2194.8,En observacion
497,68,F,Soltero,0,1,20750,50000,5872,Baja,622.5,En observacion
498,60,F,Divorciado,1,0,57590,15000,775,Media,5759.0,En observacion
499,50,F,Soltero,2,0,77049,120000,64221,Media,7704.9,En observacion
500,25,M,Soltero,3,1,8611,120000,5260,Media,861.1,En observacion
501,53,M,Casado,0,1,48187,120000,101329,Alta,10601.14,En riesgo
502,58,M,Divorciado,1,1,12070,15000,9103,Media,1207.0,En riesgo
503,25,M,Divorciado,0,1,43241,30000,6537,Alta,9513.02,Saludable
504,52,M,Soltero,1,1,24820,80000,36391,Media,2482.0,En observacion
505,62,F,Divorciado,0,0,55193,30000,26678,Media,5519.3,En riesgo
506,33,F,Casado,1,0,35203,80000,76458,Baja,1056.09,En riesgo
507,27,M,Divorciado,0,0,22335,50000,46474,Media,2233.5,En riesgo
508,39,F,Divorciado,1,1,24785,80000,35884,Baja,743.55,En observacion
509,63,F,Unión libre,2,0,9971,50000,23306,Media,997.1,En observacion
510,65,F,Divorciado,0,1,40017,15000,2630,Baja,1200.51,En observacion
511,20,F,Unión libre,0,0,14422,120000,2332,Alta,3172.84,Saludable
512,55,F,Soltero,0,0,42208,50000,9951,Media,4220.8,En observacion
513,57,F,Soltero,4,0,63013,30000,19869,Media,6301.3,En riesgo
514,63,F,Divorciado,4,0,46638,80000,65048,Alta,10260.36,En riesgo
515,40,F,Divorciado,1,0,47649,50000,47100,Baja,1429.47,En riesgo
516,24,M,Unión libre,2,0,34452,30000,11147,Media,3445.2,En observacion
517,51,M,Divorciado,1,1,70851,30000,26093,Media,7085.1,En riesgo
518,70,M,Soltero,0,0,14683,15000,13050,Baja,440.49,En riesgo
519,67,M,Casado,0,0,25820,15000,7526,Baja,774.6,En observacion
520,45,M,Divorciado,3,1,42904,80000,11817,Baja,1287.12,En observacion
521,43,F,Divorciado,1,1,79803,50000,25028,Media,7980.3,En observacion
522,56,M,Soltero,4,1,9341,120000,9061,Media,934.1,En observacion
523,54,M,Unión libre,2,0,31383,30000,5290,Media,3138.3,En observacion
524,47,F,Soltero,0,1,74118,80000,75608,Baja,2223.54,En riesgo
525,34,M,Divorciado,4,1,78996,50000,2231,Media,7899.6,En observacion
526,50,M,Divorciado,4,1,58088,120000,91491,Alta,12779.36,En riesgo
527,62,M,Unión libre,1,0,19881,30000,12255,Alta,4373.82,En observacion
528,56,M,Unión libre,2,1,57501,120000,288,Media,5750.1,En observacion
529,39,F,Divorciado,0,0,44083,30000,26982,Media,4408.3,En riesgo
530,32,F,Divorciado,2,0,21710,80000,73657,Baja,651.3,En riesgo
531,61,M,Soltero,3,0,8090,50000,26034,Media,809.0,En observacion
532,54,M,Unión libre,4,1,23633,15000,11640,Baja,708.99,En riesgo
533,60,M,Divorciado,2,1,8255,80000,44212,Baja,247.65,En observacion
534,23,M,Casado,4,0,36505,120000,65772,Media,3650.5,En observacion
535,63,M,Casado,1,0,37818,120000,39290,Media,3781.8,En observacion
536,30,M,Unión libre,4,1,57326,30000,15853,Baja,1719.78,En observacion
537,55,M,Casado,1,0,49939,15000,6874,Alta,10986.58,En observacion
538,41,M,Soltero,1,0,13023,15000,659,Alta,2865.06,Saludable
539,20,F,Divorciado,1,1,28110,120000,85050,Alta,6184.2,En riesgo
540,18,F,Divorciado,1,1,71104,30000,2832,Media,7110.4,En observacion
541,30,M,Soltero,1,1,27595,30000,17785,Media,2759.5,En observacion
542,44,M,Unión libre,2,1,43743,50000,4825,Alta,9623.46,Saludable
543,29,M,Casado,3,0,50869,120000,118694,Baja,1526.07,En riesgo
544,23,F,Soltero,3,0,45530,15000,14252,Alta,10016.6,En riesgo
545,52,M,Unión libre,4,1,43674,80000,16736,Media,4367.4,En observacion
546,51,F,Casado,0,1,51789,15000,6198,Media,5178.9,En observacion
547,25,M,Divorciado,2,1,57677,120000,31062,Media,5767.7,En observacion
548,30,F,Divorciado,1,0,47603,80000,53637,Media,4760.3,En riesgo
549,29,M,Soltero,4,0,60483,50000,13789,Alta,13306.26,Saludable
550,52,F,Unión libre,0,0,19148,30000,15887,Media,1914.8,En observacion
551,27,M,Casado,3,1,60731,30000,14709,Media,6073.1,En observacion
552,42,F,Soltero,1,0,51869,15000,222,Alta,11411.18,Saludable
553,20,M,Soltero,3,0,39177,120000,50070,Baja,1175.31,En observacion
554,33,F,Unión libre,0,1,12876,120000,73493,Baja,386.28,En riesgo
555,49,F,Divorciado,1,1,37529,120000,61025,Baja,1125.87,En observacion
556,35,F,Soltero,0,1,28505,30000,28991,Media,2850.5,En riesgo
557,69,F,Casado,2,1,10260,80000,56241,Alta,2257.2,En riesgo
558,61,F,Casado,3,1,20954,120000,86088,Alta,4609.88,En riesgo
559,23,F,Unión libre,2,0,73802,30000,24528,Alta,16236.44,En riesgo
560,37,F,Divorciado,4,1,54466,50000,40481,Baja,1633.98,En riesgo
561,37,M,Unión libre,4,1,68611,15000,10038,Alta,15094.42,En riesgo
562,70,F,Casado,3,0,37520,50000,13014,Media,3752.0,En observacion
563,64,F,Divorciado,0,0,72132,50000,40850,Alta,15869.04,En riesgo
564,40,M,Unión libre,1,1,33587,30000,28154,Alta,7389.14,En riesgo
565,56,M,Casado,2,1,21051,30000,25009,Media,2105.1,En riesgo
566,59,M,Soltero,2,1,36932,15000,6191,Alta,8125.04,En observacion
567,67,F,Casado,3,0,26911,120000,88501,Alta,5920.42,En riesgo
568,40,M,Unión libre,2,1,52254,15000,7421,Alta,11495.88,En observacion
569,65,F,Divorciado,4,0,14332,120000,97376,Media,1433.2,En riesgo
570,54,F,Unión libre,3,1,40670,15000,10643,Media,4067.0,En riesgo
571,61,F,Soltero,2,1,51115,80000,11883,Media,5111.5,En observacion
572,26,M,Soltero,1,1,55340,50000,12778,Alta,12174.8,Saludable
573,44,F,Soltero,2,1,49846,80000,43100,Alta,10966.12,En observacion
574,29,M,Unión libre,1,1,75384,120000,103598,Baja,2261.52,En riesgo
575,46,F,Soltero,2,1,78207,120000,74735,Baja,2346.21,En riesgo
576,48,F,Divorciado,3,0,30661,50000,18455,Baja,919.83,En observacion
577,31,M,Unión libre,2,0,40981,30000,9821,Media,4098.1,En observacion
578,60,F,Casado,0,1,70352,120000,41557,Alta,15477.44,En observacion
579,50,M,Divorciado,3,1,14702,50000,12247,Media,1470.2,En observacion
580,28,F,Unión libre,2,0,30459,30000,23423,Alta,6700.98,En riesgo
581,46,F,Divorciado,0,1,51113,120000,103274,Alta,11244.86,En riesgo
582,36,F,Divorciado,0,0,17552,15000,6845,Media,1755.2,En observacion
583,46,M,Casado,0,0,35545,15000,6865,Baja,1066.35,En observacion
584,46,M,Divorciado,3,1,58756,120000,87094,Baja,1762.68,En riesgo
585,19,F,Unión libre,3,1,72481,15000,4576,Baja,2174.43,En observacion
586,57,F,Unión libre,1,0,36179,50000,27519,Media,3617.9,En observacion
587,56,F,Divorciado,4,1,53455,15000,13451,Alta,11760.1,En riesgo
588,46,M,Divorciado,2,1,37369,50000,31006,Media,3736.9,En riesgo
589,20,M,Soltero,4,1,75377,80000,22002,Baja,2261.31,En observacion
590,45,F,Soltero,3,0,56364,120000,26857,Media,5636.4,En observacion
591,21,M,Soltero,0,1,14712,15000,3787,Baja,441.36,En observacion
592,44,M,Divorciado,2,1,28317,120000,45294,Baja,849.51,En observacion
593,28,F,Unión libre,3,1,50388,80000,50971,Baja,1511.64,En riesgo
594,39,F,Divorciado,3,1,62200,15000,1340,Media,6220.0,En observacion
595,41,M,Soltero,4,0,24036,15000,14753,Alta,5287.92,En riesgo
596,32,M,Unión libre,1,1,58404,120000,119760,Baja,1752.12,En riesgo
597,39,F,Divorciado,3,0,54159,80000,37779,Alta,11914.98,En observacion
598,27,F,Divorciado,4,0,71017,50000,27110,Media,7101.7,En observacion
599,58,F,Casado,4,0,29948,80000,43676,Media,2994.8,En observacion
600,66,F,Divorciado,0,1,69980,120000,35636,Media,6998.0,En observacion
601,41,F,Casado,0,0,54845,120000,69677,Media,5484.5,En observacion
602,70,M,Unión libre,3,1,17270,120000,115205,Baja,518.1,En riesgo
603,46,F,Soltero,3,1,10174,80000,38387,Baja,305.22,En observacion
604,29,M,Casado,2,1,43099,30000,11789,Baja,1292.97,En observacion
605,19,F,Unión libre,1,1,38546,30000,2591,Alta,8480.12,Saludable
606,43,M,Casado,4,0,55099,50000,15360,Media,5509.9,En observacion
607,20,F,Soltero,2,1,43598,80000,4260,Alta,9591.56,Saludable
608,55,F,Unión libre,3,0,61663,120000,14606,Media,6166.3,En observacion
609,32,M,Casado,0,1,12392,120000,5687,Media,1239.2,En observacion
610,45,F,Unión libre,2,0,69275,15000,9833,Media,6927.5,En riesgo
611,42,F,Casado,2,1,17351,120000,22256,Alta,3817.22,Saludable
612,44,M,Casado,2,0,39230,120000,115151,Alta,8630.6,En riesgo
613,26,F,Soltero,4,0,40720,15000,9848,Baja,1221.6,En riesgo
614,57,M,Casado,3,0,64693,50000,24557,Media,6469.3,En observacion
615,52,M,Unión libre,0,1,28521,80000,66677,Media,2852.1,En riesgo
616,30,F,Unión libre,1,1,14989,120000,52799,Media,1498.9,En observacion
617,55,F,Divorciado,1,0,42319,15000,7577,Baja,1269.57,En observacion
618,66,M,Casado,0,0,29033,50000,19456,Baja,870.99,En observacion
619,42,F,Soltero,3,1,11703,30000,29201,Media,1170.3,En riesgo
620,40,F,Casado,1,1,28043,50000,11947,Media,2804.3,En observacion
621,47,M,Casado,2,1,58141,80000,78713,Alta,12791.02,En riesgo
622,63,M,Divorciado,0,0,51662,50000,11859,Media,5166.2,En observacion
623,68,M,Divorciado,3,1,52562,15000,10755,Media,5256.2,En riesgo
624,68,F,Soltero,3,0,22885,120000,20710,Media,2288.5,En observacion
625,23,M,Soltero,1,0,43117,120000,78929,Baja,1293.51,En riesgo
626,49,M,Casado,0,1,26811,15000,6896,Baja,804.33,En observacion
627,40,F,Unión libre,4,0,57385,15000,10979,Media,5738.5,En riesgo
628,63,M,Unión libre,0,0,56778,120000,50606,Baja,1703.34,En observacion
629,27,M,Unión libre,2,1,72957,80000,66325,Baja,2188.71,En riesgo
630,19,M,Casado,4,1,73771,30000,1939,Media,7377.1,En observacion
631,70,F,Divorciado,3,1,50243,15000,6483,Media,5024.3,En observacion
632,58,M,Casado,1,0,10578,15000,2851,Alta,2327.16,Saludable
633,58,M,Soltero,1,1,79969,30000,25041,Baja,2399.07,En riesgo
634,70,F,Soltero,4,0,72789,80000,41428,Media,7278.9,En observacion
635,28,M,Soltero,1,1,72699,80000,40269,Baja,2180.97,En observacion
636,36,M,Soltero,1,0,56231,50000,812,Media,5623.1,En observacion
637,66,M,Casado,2,0,11675,50000,8022,Baja,350.25,En observacion
638,65,F,Unión libre,2,1,60518,80000,23367,Media,6051.8,En observacion
639,23,F,Unión libre,2,0,70684,50000,7383,Media,7068.4,En observacion
640,31,M,Divorciado,3,1,53115,80000,23844,Baja,1593.45,En observacion
641,55,F,Divorciado,3,1,45783,120000,54136,Media,4578.3,En observacion
642,29,M,Divorciado,3,1,68601,15000,10445,Media,6860.1,En riesgo
643,70,F,Unión libre,4,0,46139,120000,58708,Alta,10150.58,En observacion
644,30,F,Soltero,0,1,9309,15000,9824,Baja,279.27,En riesgo
645,30,M,Unión libre,2,1,65063,15000,1840,Baja,1951.89,En observacion
646,49,M,Casado,2,1,75484,15000,7905,Baja,2264.52,En observacion
647,68,F,Divorciado,3,0,33208,80000,31903,Media,3320.8,En observacion
648,30,F,Casado,1,1,52237,120000,72650,Baja,1567.11,En riesgo
649,30,F,Casado,3,1,58224,120000,12769,Media,5822.4,En observacion
650,55,F,Casado,4,0,71870,50000,2720,Media,7187.0,En observacion
651,33,F,Divorciado,2,0,66532,15000,4659,Media,6653.2,En observacion
652,65,M,Divorciado,1,1,74024,50000,18966,Media,7402.4,En observacion
653,32,M,Soltero,4,0,78630,50000,44212,Baja,2358.9,En riesgo
654,21,F,Divorciado,0,1,47712,30000,18488,Alta,10496.64,En riesgo
655,19,M,Casado,4,0,15159,80000,57783,Baja,454.77,En riesgo
656,26,M,Soltero,2,0,19306,15000,11135,Media,1930.6,En riesgo
657,39,M,Divorciado,1,1,61992,30000,6707,Baja,1859.76,En observacion
658,23,F,Soltero,2,1,11953,120000,117079,Baja,358.59,En riesgo
659,61,M,Soltero,0,0,32964,80000,6234,Baja,988.92,En observacion
660,63,F,Soltero,1,0,67492,50000,22202,Baja,2024.76,En observacion
661,37,F,Unión libre,4,1,26564,15000,11038,Media,2656.4,En riesgo
662,45,F,Soltero,3,1,49738,30000,27078,Baja,1492.14,En riesgo
663,66,F,Soltero,3,0,72903,30000,26206,Baja,2187.09,En riesgo
664,64,M,Casado,1,0,10076,120000,69881,Alta,2216.72,En observacion
665,21,M,Soltero,1,0,56859,30000,2415,Alta,12508.98,Saludable
666,29,F,Divorciado,4,1,61274,30000,21649,Media,6127.4,En riesgo
667,67,M,Soltero,1,0,72654,120000,44057,Media,7265.4,En observacion
668,33,M,Casado,2,1,69887,15000,1668,Media,6988.7,En observacion
669,42,M,Soltero,3,0,10231,15000,2615,Media,1023.1,En observacion
670,40,M,Unión libre,3,1,66465,30000,7915,Media,6646.5,En observacion
671,60,M,Soltero,0,1,65864,120000,107038,Media,6586.4,En riesgo
672,39,M,Divorciado,0,0,32647,30000,19484,Media,3264.7,En riesgo
673,20,F,Soltero,0,0,50822,15000,8148,Media,5082.2,En observacion
674,21,M,Casado,3,1,60221,15000,14495,Alta,13248.62,En riesgo
675,61,F,Soltero,3,1,28154,120000,54863,Media,2815.4,En observacion
676,48,F,Divorciado,0,0,37901,30000,29146,Media,3790.1,En riesgo
677,38,F,Unión libre,2,1,9647,50000,5512,Media,964.7,En observacion
678,57,M,Soltero,3,0,16006,80000,25377,Baja,480.18,En observacion
679,49,M,Divorciado,2,1,17437,120000,25474,Media,1743.7,En observacion
